Name	..NM89_RPMI_salmon.quant.sf	..NM90_RPMI_HS5_salmon.quant.sf	..NM91_MM1S_salmon.quant.sf	..NM92_MM1S_HS5_salmon.quant.sf	..NM95_KMS11_salmon.quant.sf	..NM96_KMS11_HS5_salmon.quant.sf
YIPF6	6200.28038	6584.89137	2688.61823	4593.32247	1152.15429	1449.28618
YJEFN3	318.3999	305.9168	15.8711	23.995	46.0697	45.6958
YKT6	9791.8832	14087.1963	12516.1357	16745.7098	4962.35962	4622.31708
YLPM1	6298.8928	10304.87989	5734.93041	6448.289000000001	2861.37285	2679.2229
YME1L1	31094.307	33945.8878	23840.9984	34321.0051	15070.28594	14169.0067
YOD1	11.01	152.859	4130.4532	6281.81	757.075	817.01
YPEL1	344.1066	137.454	169.63441	126.39200000000001	30.9184	62.6486
YPEL2	1230.26216	2649.59925	516.0204	755.135	54.02	75.01
YPEL3	2173.1081	2305.5226	5347.07135	7206.4434599999995	232.07057999999998	470.73062999999996
YPEL5	3799.1871	4390.70932	1742.3198100000002	2794.43817	723.0405	907.5252
YRDC	4804.84	7831.29	4221.35	7120.79	2267.6	2226.59
Y_RNA	858.5618699999999	1011.3897300000001	580.94945	767.34142	141.98729	208.44666
YTHDC1	6037.33501	9690.1894	9607.6642	12376.19902	4388.36016	4206.36581
YTHDC2	5279.21745	6627.081	4701.8508	6611.4533	1661.05586	1711.94198
YTHDF1	9831.19	14460.583999999999	9217.333	12446.496000000001	5136.1327	4867.7406
YTHDF2	15823.29954	21948.9677	16101.65493	21679.2819	5797.9802	5465.22413
YTHDF3	6570.04626	8350.98119	6430.490589999999	7929.0360200000005	3173.76183	3098.89476
YTHDF3-AS1	80.01	93.068	70.01	74.01	17.01	36.01
YWHAB	55520.24377000001	71450.6335	38301.6076	52506.4026	19015.72271	17948.4393
YWHAE	48670.70651	78380.01035	83396.07411	115781.7444	18545.04897	19510.42872
YWHAEP7	298.8974	263.7704	174.0158	165.993	5.0330699999999995	2.97658
YWHAG	47778.9	72084.6	48474.4	73959.9	27312.1	26410.3
YWHAH	10272.9797	18238.6995	18481.79659	19893.3632	6783.83051	5868.735320000001
YWHAQ	50883.13922	77461.28562000001	46078.02919	66332.94866000001	22421.6117	20859.81152
YWHAQP5	49.1072	12.1989	18.5199	25.3395	8.823080000000001	10.2427
YWHAQP7	3.01647	6.01	9.02051	3.01307	5.01429	4.0121400000000005
YWHAZ	70882.46442999999	115511.7553	38436.78085	49348.87564	39110.987	37498.12207
YY1	17122.839	18557.08881	9511.8375	11913.37487	8996.5842	8912.6306
YY1AP1	12161.4293	17078.303659999998	16295.84329	20484.5955	11075.5018	10490.353000000001
YY2	1385.74	997.9839999999999	631.047	981.4630000000001	154.615	153.17
Z69666.2	13.231	30.249000000000002	21.6839	10.4523	3.04711	5.1885699999999995
Z83826.1	4.01	6.01	19.01	26.01	1.01	2.01
Z83844.1	34.4311	53.835	18.2031	44.9917	3.01633	2.01627
Z83851.4	336.01	396.399	415.115	363.189	69.01	51.0261
Z84812.4	2.58335	19.2075	17.7175	23.142	13.1627	16.0993
Z97634.3	195.2862	361.1795	218.7229	331.4134	35.83657	66.3659
Z99756.1	14.6406	13.8167	2.04313	8.14914	4.059419999999999	3.02883
ZACN	174.0061	237.7911	240.97572000000002	283.02462	41.56023	44.78004
ZADH2	7285.869000000001	7188.9435	5415.908	6569.0578	2889.6471	3038.69616
ZAP70	73.02998000000001	119.02958999999998	53.02997	74.0186	4.02	2.01
ZBED1	4763.570386	5797.2519999999995	3557.4612799999995	4277.666	1595.97912	1481.4933800000001
ZBED3	5342.3716	1309.1337800000001	260.827	266.83653	760.278	747.06746
ZBED3-AS1	389.25543	127.61044	49.180440000000004	55.72793000000001	36.994440000000004	65.07673
ZBED4	9364.15	9695.42	6559.98	8204.42	2360.69	2505.33
ZBED5	3099.1819800000003	3489.7789399999997	3410.828	4241.175520000001	982.1048699999999	1085.3559400000001
ZBED5-AS1	474.80350999999996	384.3435	417.5254	742.2496	103.244	84.01905
ZBED6	1679.47	1997.06	1656.14	1445.95	441.67699999999996	424.07300000000004
ZBED6CL	674.01	13960.4	1000.38	1527.92	953.1619999999999	1335.38
ZBED8	720.0668	829.7681	377.0202	691.133	48.01	67.01
ZBP1	1020.88849	885.0464099999999	5891.4175	6471.3344	62.12242	95.12677
ZBTB1	3485.1139	3139.43696	2672.2741	2507.44814	1281.5286800000001	1079.2854
ZBTB10	1561.645	1774.7107	431.8742	602.1392	539.03	730.1032
ZBTB11	5506.9355	6817.76285	3735.1458399999997	5520.38794	1917.1055	1943.9175
ZBTB11-AS1	805.813	693.304	641.942	752.225	213.63400000000001	213.516
ZBTB12	709.2189999999999	608.15	370.659	207.669	451.31	313.317
ZBTB12P1	7.075710000000001	13.1922	13.3645	5.0483199999999995	1.01	3.01
ZBTB14	1895.0107	1609.6119199999998	1309.02275	1299.3269300000002	597.09203	605.38101
ZBTB16	25.28	53.42074	11.871210000000001	20.5015	8.7611	2.21397
ZBTB17	3451.9970000000003	4650.6362899999995	2193.55754	3397.4453200000003	991.99404	1052.0730800000001
ZBTB18	1874.828	2666.5490000000004	819.265	1220.805	878.5465	877.335
ZBTB2	2960.28	3114.44	1783.37	1892.69	2196.06	1703.76
ZBTB20	213.88627999999997	229.24547	168.64343	321.5037	37.218090000000004	48.4636
ZBTB20-AS4	29.5864	19.5199	7.168089999999999	17.2067	2.0220700000000003	2.6286
ZBTB21	10732.5281	8740.81199	6236.7064	9997.3754	1669.83128	1674.9805
ZBTB22	1721.1470000000002	1933.354	714.028	747.2610000000001	277.0451	389.3315
ZBTB24	2805.53	3319.36	2691.52	3781.76	1478.6	1351.48
ZBTB25	1862.5098	2486.5239	1084.3545	1709.9196	439.40384000000006	565.73312
ZBTB26	1731.737	1631.174	705.0214	768.2365	186.3324	206.6449
ZBTB3	882.0964	863.9005	544.7354	772.31125	145.92452	134.53978
ZBTB32	13.02	147.04	12.02	9.01	3.01	4.01
ZBTB33	10765.9747	12684.383	4174.8939	5615.2898	2541.8326	2722.4826
ZBTB34	2172.41	2439.39	1039.65	1458.21	402.02099999999996	479.13300000000004
ZBTB37	1929.7211	1767.7967	1560.2281	1504.50673	334.8829	379.43757999999997
ZBTB38	46359.4276	21820.82055	102888.3487	82808.12017000001	21608.35125	18564.75345
ZBTB39	2292.67	2674.48	1560.19	2327.21	1782.14	1843.53
ZBTB4	1177.2839999999999	2985.89	1579.5770000000002	2150.919	596.675	718.5839
ZBTB40	5726.846	5610.6755	4837.142	4802.22	1279.822	1203.0757
ZBTB41	3280.21757	3261.85	645.18593	1077.39	476.16478	574.1405599999999
ZBTB42	841.2381	1490.134	605.2819	659.1095	163.7771	251.4956
ZBTB43	3394.736	3778.0307	2180.556	2720.1690000000003	668.321	690.3736
ZBTB44	6256.0611	5427.0155	9076.8644	8734.5884	2108.73395	2121.8845899999997
ZBTB45	2028.8306	3030.4441	1039.0647800000002	1436.727	591.3529599999999	772.78084
ZBTB46	641.6651400000001	1499.4505	119.1147	158.11833000000001	109.0463	98.10899
ZBTB46-AS1	10.6861	20.2177	6.76032	11.0077	1.05182	2.5659
ZBTB47	381.1044	543.036	6.01005	43.0947	9.01	19.968
ZBTB48	2763.2201	3027.3324	1420.0813	2406.7433	969.06126	993.2946300000001
ZBTB49	506.1279	562.1168	427.12199999999996	550.0303	131.02	104.04054000000001
ZBTB5	1816.06	2079.63	1883.53	2148.01	618.183	655.01
ZBTB6	2694.37	2978.11	1255.09	2615.75	341.712	394.76199999999994
ZBTB7A	6867.358	11475.6	6662.68	10990.08	2697.4	2579.198
ZBTB7B	13552.8295	18221.531000000003	9884.2358	13066.9648	5775.4742	6272.0285
ZBTB8A	2254.3320000000003	1414.5479999999998	1491.102	1711.256	558.5517	443.0876
ZBTB8B	188.118	235.46900000000002	87.9798	138.518	44.3848	65.1626
ZBTB8OS	5259.435170000001	7221.48723	3807.4032	5845.12244	1713.2318899999998	2090.45168
ZBTB9	1348.5828	1773.26	1618.54935	1823.0575199999998	619.15732	595.0925
ZC2HC1A	981.4528	1113.7204	952.4206800000001	1156.9553	348.08986	297.15505
ZC2HC1C	190.55258	195.35738999999998	262.19639	486.892	27.02171	38.31997
ZC3H10	830.96699	1057.5807	844.4206	1558.1642	365.15653	489.08352
ZC3H11A	25506.12083	28274.346489999996	26366.41376	35476.07009	9255.21976	10121.78275
ZC3H12A	805.45355	10915.4066	1060.4993	1603.22544	408.15969	385.03015
ZC3H12B	244.9075	227.6056	243.662	423.7142	281.6214	541.7342
ZC3H12C	911.694	1874.55	913.53449	1140.24	275.29400000000004	183.748
ZC3H12D	69.4521	202.69815	40.0002	55.756	7.72018	14.975
ZC3H13	7784.7764	11633.0821	4770.53813	6885.0254	2641.0840000000003	2926.57707
ZC3H14	5786.00795	6845.0333	3308.6803600000003	4313.26782	1785.0477899999998	1767.3849699999998
ZC3H15	16240.3876	22824.2426	14564.56589	22944.8259	6177.5857399999995	6502.64626
ZC3H18	7453.8620599999995	10834.35141	7587.29205	9614.873109999999	5384.92616	5037.82748
ZC3H3	3836.4743799999997	5331.0649	4056.3639	5348.6467	1810.1820300000002	1454.56952
ZC3H4	6191.5726	8025.3398	6535.3753	6524.1871	3658.2121	3014.4055
ZC3H6	1491.787	1152.8181	836.122	797.243	127.20299999999999	234.5288
ZC3H7A	7007.922909999999	8355.31027	3572.4448700000003	4077.13401	2359.56704	2358.6961300000003
ZC3H7B	10686.775	17207.188000000002	14948.476999999999	22480.057	6987.6046	6516.6659
ZC3H8	3141.5464	2419.6494	1802.79508	2699.1871100000003	679.35347	714.61883
ZC3HAV1	9087.065	17323.986	13560.588	14912.027	4467.1603	4261.97
ZC3HAV1L	15.3954	142.681	37.289	82.0055	63.8175	48.434
ZC3HC1	2218.73892	3950.72686	3232.0561	4220.9124	1671.09495	1582.91507
ZC4H2	159.0426	261.10936	1391.9319699999999	2003.8139999999999	1003.8607	1097.10167
ZCCHC10	2343.49721	3142.6175	2369.72978	3648.02459	978.7076699999999	1024.141
ZCCHC11	9053.2387	8441.003859999999	4013.78898	4812.6606	3972.0467299999996	4979.572270000001
ZCCHC14	2155.374	3020.0680399999997	721.8156299999999	769.02977	886.7295	808.77105
ZCCHC17	4315.63379	6710.3583	3759.38265	6833.3889	1246.96981	1324.3780199999999
ZCCHC18	4.01	3.15594	295.8388	239.9923	60.69474	69.94471999999999
ZCCHC2	26.051	154.9178	128.14575	296.5092	1456.1188	1455.6134
ZCCHC24	562.5509999999999	2685.6553	310.982	1286.62	232.135	252.31099999999998
ZCCHC3	5655.7	4494.1	3851.68	4107.27	1670.44	1636.82
ZCCHC4	1399.7036	2006.2639	1293.6192	1843.5284	486.4035	563.38248
ZCCHC6	2807.32601	4278.96833	4449.3558299999995	3798.0504	1340.07068	1189.05418
ZCCHC7	3956.13605	3299.4409	1351.07085	1967.6995	893.1189400000001	1079.31695
ZCCHC8	8309.83294	5353.56318	1597.9826	2333.20217	1147.4527	1148.8713599999999
ZCCHC9	3640.44192	4325.09358	1789.87304	2921.4	598.0189	594.6482900000001
ZCRB1	6634.47326	10205.65331	5087.31941	10227.671	1708.6058	2301.8829
ZCWPW1	463.4657	407.50035	183.9746	138.9936	70.86901	71.1311
ZCWPW2	79.57265	72.94751	25.5775	24.773020000000002	9.38082	6.199319999999999
ZDBF2	1549.835	1226.453	3791.67	3953.15	1718.224	1690.465
ZDHHC11	813.6573099999999	812.4705	660.4668	1086.2802	253.51021	210.64414
ZDHHC11B	149.043	219.2245	479.8999	863.4553	77.19272	107.4347
ZDHHC12	6890.35782	11929.2278	7520.50607	11818.8423	2491.7187	2637.2717
ZDHHC13	1683.1168300000002	2797.18903	2953.1065	4178.29626	1258.82571	1472.8826199999999
ZDHHC14	2175.7939	1685.9792100000002	1411.4717	578.4530599999999	757.3333	606.60668
ZDHHC15	129.75712	140.0097	61.2843	124.3665	80.6473	65.6947
ZDHHC16	5332.46881	6673.4652	5964.4143	9102.8846	2131.18473	2082.39174
ZDHHC17	2422.9767899999997	5286.834870000001	1911.97317	2268.9483800000003	1056.51198	1113.55728
ZDHHC18	6655.1656	28204.458160000002	9395.621729999999	16267.6478	4410.48452	5727.52255
ZDHHC2	1559.85	2287.0820000000003	8201.85	10560.62298	1952.2691	2131.5145
ZDHHC20	4438.9591	7044.3178	4101.42557	5662.7205	2396.8524	2299.3554
ZDHHC21	1765.8141	1555.8408	1930.5699	2026.7051	500.82502	457.8349
ZDHHC23	1370.3732	1896.0612	4844.3315	4658.2212	560.03977	621.18836
ZDHHC24	3725.2716	4492.5732	1785.4536	2138.9538	656.8169	814.8728
ZDHHC3	6204.37891	10688.21473	5713.98946	9396.232	1994.5385399999998	1987.0706899999998
ZDHHC4	3518.2924	4167.5797	3306.9888	5989.9690200000005	410.42193	496.46047000000004
ZDHHC5	17699.2184	23235.9058	17961.611269999998	22647.913109999998	5877.95098	5450.1981
ZDHHC6	3310.2496	5151.4453	4854.3442	6580.8362	1930.5244	2016.4634
ZDHHC7	3814.3768600000003	5649.53495	3030.7327	4198.5726	1932.86932	1848.9561199999998
ZDHHC8	1037.4761	2308.2628	2097.0361	3791.8803	932.1522	985.3195
ZDHHC8P1	37.93249	49.0085	92.25747	84.6639	9.19546	15.14581
ZDHHC9	6015.2741	7993.50972	3609.29209	7065.9804	1755.96936	2044.9552
ZEB1	2645.94337	3465.81689	1032.74451	1413.40386	1700.20601	1722.65124
ZEB1-AS1	2096.31728	1408.9808	381.57613	412.2665	249.06004	270.24846
ZEB2	116.5166	1787.6074199999998	63.70896	496.96865999999994	352.24822	435.86354000000006
ZER1	7230.3732	6865.9131	3722.67616	4337.76279	1412.74425	1615.7979
ZFAND1	6231.88733	3342.84512	2038.07695	3925.4527399999997	1015.7026199999999	1264.6449400000001
ZFAND2A	999.8541	1122.52124	1410.49287	2129.54081	774.8567	834.0108
ZFAND2B	1759.56335	1988.4736699999999	3587.35241	4081.6361	800.69884	823.98915
ZFAND3	6501.9696	7086.65576	3278.414	4174.14281	2238.46686	2377.80327
ZFAND4	10.0402	78.07831	610.3977	1088.6574	11.16138	15.824979999999998
ZFAND5	11980.7815	17514.98245	17174.5667	26936.1188	9217.5055	9116.9831
ZFAND6	13333.785670000001	19971.23876	6926.237290000001	11712.53356	1486.25683	1808.30693
ZFAS1	7091.68891	7472.8925	2924.9689	4463.19153	1656.4068	2011.6980199999998
ZFAT	943.7448300000001	1307.45022	1397.60456	1770.68555	618.77496	604.0758
ZFAT-AS1	1.04312	2.02936	5.063619999999999	1.04453	2.0258599999999998	1.01629
ZFC3H1	7920.83368	9086.03976	4100.590520000001	6618.88398	1596.19666	1932.4282899999998
ZFHX2	38.02	51.0221	7.01	11.03	40.02001	51.01998
ZFHX3	802.21	1230.987	641.495	618.309	889.1080000000001	781.312
ZFHX4	20.577820000000003	288.7266	64.137	148.1658	9.12937	31.15827
ZFP1	1912.7565	2187.71447	614.0015400000001	838.1449	629.8364	643.0964299999999
ZFP14	136.082	231.07285	49.7389	102.44185	160.43200000000002	181.30553999999998
ZFP3	716.669	592.38	24.2625	8.2301	1.01094	3.01096
ZFP30	41.41845	104.64905999999999	18.94266	40.47287	139.77546	158.87385
ZFP36	5523.8878	19469.39265	6514.4122	16591.467	736.9777799999999	972.9946199999999
ZFP36L1	2360.57532	7807.536959999999	1506.9143800000002	2911.1567	1207.72027	1606.7843300000002
ZFP36L2	30640.1899	38391.973	16463.968999999997	16526.3574	6960.53	4843.98
ZFP37	127.1545	184.6741	10.15426	62.7752	122.2214	118.2061
ZFP41	985.4903	1172.8876	147.35166999999998	235.32907999999998	320.18095	315.16971
ZFP42	36.6206	51.0385	33.9511	85.8542	7.25165	16.5796
ZFP62	3247.4026	2645.5494	2384.6564399999997	3273.7582	281.16254	317.07036
ZFP64	2902.93667	3356.51441	3823.3779700000005	4193.922820000001	1537.07293	1435.08564
ZFP69	701.39869	742.88972	366.926	576.864	1.01	2.01
ZFP69B	287.2618	289.0754	80.02005	102.19	12.01	15.0138
ZFP82	441.156	623.4399	23.7005	78.669	7.4638100000000005	10.607669999999999
ZFP90	1586.16783	1615.29629	477.71185	865.53155	966.5404300000001	895.00864
ZFP91	15955.9	24719.9	18147.9	23433.4	6182.01	6035.44
ZFP92	4.19194	32.0637	92.1132	203.581	468.288	459.546
ZFPL1	4610.39005	4566.60835	2943.65103	3587.02974	883.45186	1023.5107
ZFPM1	1117.23	1343.16323	1215.73234	1624.09195	32.0285	36.0103
ZFPM2	26.28169	92.41244	16.38917	31.363690000000002	77.09618	83.1374
ZFR	10857.188329999999	13117.3783	9943.8994	12112.8132	6814.20689	5558.1754200000005
ZFX	4450.91588	3888.5481700000005	3708.22766	4003.34399	1348.79798	1188.6964
ZFX-AS1	27.2301	16.2887	12.2633	4.14876	1.1238700000000001	2.74267
ZFYVE1	4818.93559	3194.65592	710.1306	1064.2322	308.05005	421.5382
ZFYVE16	3384.614	4653.17293	1721.0305899999998	2366.26585	591.3586	609.42386
ZFYVE19	2355.9839	3480.90166	2879.04024	4058.8299700000002	576.8474	642.54702
ZFYVE21	1651.67726	1941.5836199999999	688.4138	1086.47607	353.61775	380.92052
ZFYVE26	3685.4655700000003	4917.19885	1893.44869	1554.0541	611.42022	522.66114
ZFYVE27	2582.45546	2623.59353	3262.3533	4437.3846	1500.8773	1500.30608
ZFYVE28	1952.9952899999998	2514.9114	1462.16737	2422.29864	194.08022	299.03997000000004
ZFYVE9	877.8209300000001	1235.04056	936.69247	1293.3472	817.169	876.05
ZG16	18.8453	29.4332	35.2222	9.7242	13.6631	3.2248
ZGLP1	86.7411	67.8046	45.7845	66.5353	22.9621	22.70971
ZGPAT	3383.0759	4957.6517	5548.2384	7672.5242	1506.40709	1685.5087
ZGRF1	1427.9442	1618.38064	1642.10536	2527.25505	920.0467199999999	948.4984099999999
ZHX1	5491.8199	6064.25802	4555.8820000000005	4914.2279	2856.696	2347.30846
ZHX1-C8orf76	137.59	309.40938	232.71400000000003	305.682	121.39781	94.3539
ZHX2	2126.26	2185.0	2267.47	2962.05	570.524	536.5740000000001
ZHX3	2436.0861	4147.22179	3218.88542	4307.54214	1362.21905	1365.4321699999998
ZIC1	22.67145	122.2529	5.53313	40.395	33.3002	34.46569
ZIC2	24.4655	69.8103	96.2178	64.3342	1105.4026199999998	1037.4745
ZIC5	7.96657	12.0177	3.3835699999999997	8.014389999999999	275.495	285.367
ZIK1P1	12.6508	10.3775	1.12792	5.38739	5.21406	2.13403
ZIM2-AS1	237.356	205.743	111.571	83.32389	28.1736	46.3535
ZIM3	12.5041	9.02765	2.11089	7.918760000000001	7.117780000000001	3.09916
ZKSCAN1	10849.75647	10442.8788	5912.60757	8388.4212	2627.31748	2690.0072800000003
ZKSCAN2	952.304	673.0219999999999	519.00683	370.022	414.0375	380.2629
ZKSCAN3	1387.2120000000002	1833.4620000000002	427.931	545.37504	231.07279	236.6025
ZKSCAN4	357.024	475.597	334.87	340.371	187.688	204.528
ZKSCAN5	3338.4790000000003	3663.3779999999997	2723.5359999999996	2877.675	814.2629	870.675
ZKSCAN8	4061.8145	3215.5662	2121.4879300000002	2657.69947	1083.84623	1136.7727
ZMAT1	11.0824	32.45595	116.89601	74.4259	46.29383	58.3456
ZMAT2	9250.8391	12716.8469	11445.1222	16674.8847	1312.0494	1368.1108
ZMAT3	2958.518	4491.9635	526.9653	927.8744	1069.8353	1148.8133
ZMAT4	194.15135	139.13616000000002	7.6544300000000005	4.02	1.01	1.01
ZMAT5	2234.996	2406.661	1069.2573	1857.6035	861.5133	962.7825
ZMIZ1	3907.2865	7010.5563	16952.09	25641.6934	7145.9651	6201.1436
ZMIZ1-AS1	11.597339999999999	33.3271	16.02	39.3049	1.01	4.28735
ZMIZ2	12828.2934	16628.3892	12979.411909999999	15659.9767	11882.402409999999	12339.12593
ZMPSTE24	18755.73794	21437.20197	13679.365	22878.2851	5744.7025	4830.21596
ZMYM1	136.00615	642.9136599999999	602.48013	1336.54046	252.2798	370.13362
ZMYM2	3530.99515	4338.41929	3198.24194	4601.65648	2510.4365199999997	2588.54463
ZMYM3	5541.8731	8201.73121	3927.08336	4571.6262799999995	3195.31049	3094.98557
ZMYM4	8012.691999999999	9327.67021	4750.82853	6044.1831	3588.9093	3336.5861
ZMYM4-AS1	1.1596799999999998	10.6042	4.307930000000001	5.12689	1.02175	3.14765
ZMYM5	1007.6006	981.9717	799.4133	1016.8867	496.1356	448.2044
ZMYM6	3626.2016399999998	3828.38501	2463.39615	3414.1501299999995	778.7018099999999	748.7860400000001
ZMYM6NB	653.856	1266.52	274.01099999999997	553.806	178.66	232.735
ZMYND10	170.05957	136.80109	32.1227	36.4075	13.02	21.105970000000003
ZMYND11	7074.9087	5673.29674	7695.75231	7395.39332	4133.34706	3562.9561200000003
ZMYND19	6273.4580000000005	7078.205	8242.615	10811.118	3292.4514	3050.5346
ZMYND8	6117.01686	9623.26223	4563.71442	6827.60343	998.4792	1151.20115
ZNF10	617.16699	493.5126	45.09305	60.01	69.02994	66.09441
ZNF100	805.2913	1272.79051	533.47313	808.5073	6.3687	22.55136
ZNF101	3531.1709	5840.9905	2648.3126	5026.2089	1039.55989	1631.62398
ZNF106	9734.97312	12800.7133	10330.65748	14349.7048	4251.4821	4526.62727
ZNF107	2297.1422	2666.2952	1430.6497	1976.3866	1720.4528	1652.7943
ZNF114	19.18435	45.04495	19.91988	41.33586	4.04124	4.1167
ZNF117	1605.9814	636.3356	615.88719	490.27857	300.29476	337.16454
ZNF12	2664.71486	2300.0289	1446.9423	1728.7888	879.4324	814.684
ZNF121	7138.6556	7571.7686	3782.85	5762.401	1244.3805	1485.604
ZNF124	1061.5458	1221.9073	1130.2907	1057.5129	465.57973	365.69073
ZNF131	7113.40216	5093.47528	3220.56145	3504.82047	1449.09993	1434.08958
ZNF132	197.12599999999998	192.8365	49.09296	92.5985	92.02	71.4674
ZNF133	793.3643	962.8752	706.3595	1109.3495300000002	194.09045	164.05993999999998
ZNF134	1610.5561	1846.1224399999999	436.0472	755.44979	877.07604	744.78024
ZNF136	1290.28316	1369.39301	1074.05374	1667.1301	375.37135	360.99859
ZNF137P	7.88865	23.717	90.20404	169.5767	15.062220000000002	30.886
ZNF138	551.23033	852.5768	568.9815	1035.516	446.2746	567.5179
ZNF14	576.591	879.19	75.3201	211.192	122.64299999999999	130.01
ZNF140	1487.71751	1348.57241	499.80587	717.8213	297.56401	322.9002
ZNF141	84.8554	191.11363	23.85681	48.68543	4.01	19.10963
ZNF142	3596.9818	4251.9648	6354.014	7402.2621	2278.1157	2216.9988
ZNF143	1130.03988	2470.85575	2066.3289800000002	3324.71352	656.9098299999999	776.90087
ZNF146	11726.55237	12851.274	7654.6595	11349.17111	4942.3005299999995	4907.87737
ZNF148	4827.76	5909.156	4110.7762	5783.1578	2837.33605	2669.3648399999997
ZNF154	134.925	100.20059	90.8544	77.4971	24.9411	36.9855
ZNF155	279.77948	419.48262	89.2642	280.02341	6.03	7.01
ZNF157	20.7538	6.6476	11.2926	40.9693	4.0265	8.40269
ZNF16	975.2645	729.61771	682.74102	756.6655099999999	283.3131	185.71849
ZNF160	2144.29443	2891.28069	6.01	135.02403999999999	334.74942999999996	345.08542
ZNF165	963.25	818.225	452.461	426.059	21.01	20.01
ZNF169	267.94131	396.2584	254.916	380.8389	90.7389	120.8659
ZNF17	724.27613	826.8353099999999	780.6037200000001	737.93992	259.02306	277.16097
ZNF174	1313.2602	1745.5332	1047.7825	1438.4057	1058.23481	1081.9514
ZNF175	1648.3183	1975.6652	35.8096	110.762	12.104569999999999	16.2993
ZNF18	653.821	636.18557	342.5808	305.257	77.0388	96.54292
ZNF180	1267.03107	1432.16247	487.9289	836.8735	618.90666	638.44915
ZNF181	957.7785	564.3174	655.74965	883.4437	143.01138999999998	138.32568
ZNF182	960.9060000000001	1131.496	859.596	1228.057	450.50800000000004	482.015
ZNF184	3230.325	2800.44	986.02	1257.035	449.218	531.15
ZNF185	54.01999	1496.5688599999999	67.01997	453.0301	29.01	49.02
ZNF189	3966.217	4415.443	3716.902	4188.808	908.7038	1057.0402
